Category,Code,Descriptor,Code System,Version,Status,Remap Info,RCTC-OID,Definition-version,effective-date,CDS-Hook Events
Organism_substance,398543003,Salmonella group O:16 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398544009,"Salmonella IIIb, group O:53 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398546006,"Salmonella IIIa 63:z4,z23:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398547002,"Salmonella group O:1,3,19 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398548007,"Salmonella IIIa 62:z4,z23:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398549004,Salmonella Lutetia (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398550004,Salmonella Zaiman (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398551000,Salmonella IIIb 53:r:z35 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398552007,Salmonella Florian (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398553002,"Salmonella IIIb 61:i:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398555009,"Salmonella II, group O:16 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398556005,"Salmonella IIIa, group O:13 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398558006,"Salmonella IIIb 65:z10:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398559003,Salmonella group O:9 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398561007,"Salmonella II, group O:9 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398562000,"Salmonella IIIb (6),14:z10:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398563005,Salmonella IIIb 61:i:z53 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398564004,"Salmonella IIIb, group O:65 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398566002,"Salmonella IIIb, group O:52 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398567006,"Salmonella I, group O:4 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398569009,"Salmonella IIIa 6,7:1,v:z53 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398572002,"Salmonella II, group O:13 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398573007,"Salmonella IIIb 53:k:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398574001,Salmonella IIIa 53:z29:- (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398576004,"Salmonella I, group O:1,3,19 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398577008,Salmonella IIIb 53:r:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398578003,"Salmonella II 1,13,22:g,t:1,5 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398580009,"Salmonella IIIb 65:c:1,5,7 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398581008,Salmonella IIIb 65:(k):z53 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398582001,"Salmonella IIIa 56:z4,z23:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398583006,Salmonella Ohlstedt var 15+ (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398584000,"Salmonella I, group O:8 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398586003,"Salmonella II, group O:9,46,27 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398587007,"Salmonella IIIb 60:i:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398588002,"Salmonella IIIb, group O:61 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398590001,"Salmonella IIIb 57:i:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398592009,Salmonella IIIb 61:r:z53 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398593004,Salmonella group O:7 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398594005,Salmonella Yaba var 15+ (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398595006,Salmonella IIIb 59:i:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398596007,Salmonella IIIb 58:z52:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398597003,Salmonella IIIb 53:(k):z35 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398601003,"Salmonella IIIa 6,7:-:1,6 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398602005,"Salmonella II, group O:6,14 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398603000,Salmonella IIIb 58:r:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398604006,Salmonella IIIb 65:z52:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398605007,Salmonella IIIb 59:i:z35 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398607004,"Salmonella V, group O:61 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398608009,"Salmonella VI, group O:7 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398609001,"Salmonella VI, group O:11 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398610006,"Salmonella IIIb 6,14:b:e,n,x (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398612003,Salmonella IIIb 60:r:z53 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398613008,Salmonella IIIb 59:z10:z57 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398615001,Salmonella IIIb 65:(k):z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398616000,"Salmonella IIIa 51:z4,z24:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398618004,"Salmonella IIIb, group O:11 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398619007,"Salmonella IIIb 65:i,v:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398620001,Salmonella enterica subsp. indica (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,398622009,Salmonella Everleigh (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,39877005,Salmonella Lexington (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,39901006,Salmonella Garoli (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,4005005,Salmonella Jamaica (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40114001,Salmonella Panama (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40157006,Salmonella Marienthal (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40216007,Salmonella Anna (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40280008,"Salmonella II 1,6,14:z42:1,6 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40288001,Salmonella Moroto (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40305002,Salmonella Kasenyi (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40311004,Salmonella Farmsen (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40314007,Salmonella IV 43:z4:z24:- (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40369005,Salmonella Abony (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40399001,Salmonella Oudwijk (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404249008,"Salmonella II 16 g,[m],[s],t:[e,n,x] (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404250008,Salmonella IIIb 16:(k):z35 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404251007,Salmonella IIIb 16:i:z35 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404252000,Salmonella IIIb 16:k:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404253005,Salmonella IIIb 16:k:z53 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404254004,"Salmonella IIIb 16:l,v:1,5,7 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404255003,"Salmonella IIIb 16:l,v:z35 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404256002,"Salmonella IIIb 16:l,v:z53 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404257006,"Salmonella IIIb 16:l,v:z:(z61) (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404258001,"Salmonella IIIb 16:z10:1,5,7 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404259009,"Salmonella IIIb 16:z10:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404260004,Salmonella IIIb 16:z52:z35 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404261000,"Salmonella IV 16:z4,z23:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404262007,"Salmonella II 16:g,t:1,5 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,40427007,Salmonella Hann (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404275007,Salmonella group O:17 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404276008,"Salmonella I, group O:17 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404277004,"Salmonella II, group O:17 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404278009,"Salmonella IIIa, group O:17 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404279001,"Salmonella IIIb, group O:17 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404280003,"Salmonella IV, group O:17 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404281004,Salmonella IIIb 17:i:z35 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404282006,"Salmonella IIIb 17:l,v:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404283001,"Salmonella IIIb 17:l,v:z35 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404284007,Salmonella IIIb 17:r:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404285008,"Salmonella IIIb 17:z10:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404286009,Salmonella IIIb 17:z10:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404287000,Salmonella IIIa 17:z29:- (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404288005,Salmonella IIIa 17:z36:- (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404289002,"Salmonella IIIa 17:z4,z23,z32:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404290006,"Salmonella IIIa 17:z4,z23:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404291005,"Salmonella IIIa 17:z4,z24:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404292003,"Salmonella IIIa 17:z4,z32:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404293008,Salmonella IV 17:z29:- (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404294002,Salmonella group O:18 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404295001,"Salmonella I, group O:18 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404296000,"Salmonella II, group O:18 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404297009,"Salmonella IIIa, group O:18 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404298004,"Salmonella IIIb, group O:18 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404299007,"Salmonella IV, group O:18 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404300004,"Salmonella IIIa 18:z4,z23:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404301000,"Salmonella II 18:z4,z23:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404302007,"Salmonella II 18:z4,z24:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404303002,Salmonella IIIb 18:(k):z53 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404304008,Salmonella IIIb 18:(k):z54 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404305009,"Salmonella IIIa 18:g,z51:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404306005,"Salmonella IIIb 18:l,v:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404307001,"Salmonella IIIb 18:l,v:z (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404308006,Salmonella IIIb 18:r:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404309003,"Salmonella IIIa 18:z4,z32:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404310008,Salmonella group O:21 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404311007,"Salmonella I, group O:21 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404312000,"Salmonella II, group O:21 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404313005,"Salmonella IIIa, group O:21 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404314004,"Salmonella IIIb, group O:21 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404315003,"Salmonella IV, group O:21 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404316002,"Salmonella IIIa 21:z4,z23:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404317006,Salmonella Baguida (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404318001,"Salmonella II 21:z4,z24:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404319009,"Salmonella IIIa 21:z4,z24:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404320003,"Salmonella IIIa 21:g,z51:- (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404321004,"Salmonella IIIb 21:i:1,5,7 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404322006,"Salmonella IIIb 21:i:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404323001,"Salmonella IIIb 21:k:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404324007,Salmonella IIIb 21:k:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404325008,"Salmonella IIIb 21:l,v:z (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404326009,"Salmonella IIIb 21:l,v:z57 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404327000,"Salmonella IIIb 21:z10:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404328005,Salmonella IIIb 21:z10:z (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404329002,Salmonella IIIa 21:z29:- (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404330007,"Salmonella IIIb 21:z65:e,n,x,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404331006,Salmonella Rhone (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404332004,"Salmonella II 21:c:e,n,x (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404333009,Salmonella group O:28 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404334003,"Salmonella I, group O:28 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404335002,"Salmonella II, group O:28 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404336001,"Salmonella IIIb, group O:28 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404337005,"Salmonella II 28:r:e,n,z15 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404338000,Salmonella group O:30 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404339008,"Salmonella I, group O:30 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404340005,"Salmonella II, group O:30 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404341009,Salmonella group O:35 (organism),SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404342002,"Salmonella I, group O:35 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404343007,"Salmonella II, group O:35 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404344001,"Salmonella IIIa, group O:35 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
Organism_substance,404345000,"Salmonella IIIb, group O:35 (organism)",SNOMEDCT,2016-09,Active,No,2.16.840.1.113762.1.4.1146.628,20170321,7/1/17,lab-order-create
